latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns
-46.55812824444444,-67.43281931388891,34.3544,16.58944,306,2019,34.3544,-10004176.353
-46.55812824444444,-67.43281931388891,34.3545,16.58972,306,2019,34.3545,-10004023.150
-46.55812824444444,-67.43281931388891,34.3547,16.59000,306,2019,34.3547,-10003869.986
-46.558128241666665,-67.43281931388891,34.3547,16.59028,306,2019,34.3547,-10003716.934
-46.558128241666665,-67.43281931388891,34.3549,16.59055,306,2019,34.3549,-10003563.999
-46.558128241666665,-67.43281931388891,34.3551,16.59083,306,2019,34.3551,-10003411.074
-46.558128241666665,-67.43281931388891,34.3553,16.59111,306,2019,34.3553,-10003258.223
-46.55812824444444,-67.43281931388891,34.3554,16.59139,306,2019,34.3554,-10003105.468
-46.55812824444444,-67.43281931111113,34.3554,16.59166,306,2019,34.3554,-10002952.808
-46.55812824444444,-67.43281931111113,34.3553,16.59194,306,2019,34.3553,-10002800.206
-46.558128247222214,-67.43281931111113,34.3553,16.59222,306,2019,34.3553,-10002647.697
-46.558128247222214,-67.43281931111113,34.3552,16.59250,306,2019,34.3552,-10002495.174
-46.558128247222214,-67.43281930833335,34.3551,16.59278,306,2019,34.3551,-10002342.708
-46.55812824999999,-67.43281930555558,34.3551,16.59305,306,2019,34.3551,-10002190.189
-46.55812824999999,-67.43281930277779,34.355,16.59333,306,2019,34.3550,-10002037.645
-46.55812824999999,-67.43281929722221,34.3548,16.59361,306,2019,34.3548,-10001885.229
-46.55812824999999,-67.43281929444443,34.3546,16.59389,306,2019,34.3546,-10001732.867
-46.55812825277777,-67.4328192888889,34.3544,16.59416,306,2019,34.3544,-10001580.566
-46.55812825277777,-67.43281928611111,34.3543,16.59444,306,2019,34.3543,-10001428.244
-46.55812825277777,-67.43281928333334,34.3541,16.59472,306,2019,34.3541,-10001275.919
-46.55812825277777,-67.43281928333334,34.3538,16.59500,306,2019,34.3538,-10001123.712
-46.55812825277777,-67.43281928055556,34.3535,16.59527,306,2019,34.3535,-10000972.414
-46.55812825277777,-67.43281928055556,34.3535,16.59555,306,2019,34.3535,-10000821.345
-46.55812825277777,-67.43281928055556,34.3533,16.59583,306,2019,34.3533,-10000669.205
-46.55812825277777,-67.43281928055556,34.3531,16.59611,306,2019,34.3531,-10000516.987
-46.55812825277777,-67.43281928055556,34.3529,16.59639,306,2019,34.3529,-10000364.362
-46.55812825277777,-67.43281928055556,34.3525,16.59666,306,2019,34.3525,-10000211.747
-46.55812825277777,-67.43281928333334,34.3522,16.59694,306,2019,34.3522,-10000058.816
-46.55812825277777,-67.43281928333334,34.352,16.59722,306,2019,34.3520,-9999906.259
-46.55812825277777,-67.43281928055556,34.3518,16.59750,306,2019,34.3518,-9999753.238
-46.55812825277777,-67.43281928055556,34.3516,16.59778,306,2019,34.3516,-9999600.101
-46.55812825277777,-67.4328192777778,34.3516,16.59805,306,2019,34.3516,-9999446.883
-46.55812824999999,-67.4328192777778,34.3515,16.59833,306,2019,34.3515,-9999293.657
-46.55812824999999,-67.4328192777778,34.3515,16.59861,306,2019,34.3515,-9999140.585
-46.55812824999999,-67.4328192777778,34.3513,16.59889,306,2019,34.3513,-9998987.706
-46.55812824999999,-67.4328192777778,34.3512,16.59916,306,2019,34.3512,-9998834.888
-46.55812824999999,-67.43281928055556,34.3513,16.59944,306,2019,34.3513,-9998682.196
-46.558128247222214,-67.4328192777778,34.3513,16.59972,306,2019,34.3513,-9998529.585
-46.558128247222214,-67.4328192777778,34.3512,16.60000,306,2019,34.3512,-9998377.090
-46.558128247222214,-67.4328192777778,34.3511,16.60028,306,2019,34.3511,-9998224.611
-46.55812824444444,-67.432819275,34.351,16.60055,306,2019,34.3510,-9998072.271
-46.55812824444444,-67.43281927222225,34.3511,16.60083,306,2019,34.3511,-9997920.009
-46.55812824444444,-67.43281927222225,34.3512,16.60111,306,2019,34.3512,-9997767.851
-46.55812824444444,-67.43281926944445,34.3513,16.60139,306,2019,34.3513,-9997615.714
-46.55812824444444,-67.43281926944445,34.3514,16.60166,306,2019,34.3514,-9997463.567
-46.55812824444444,-67.43281926666667,34.3514,16.60194,306,2019,34.3514,-9997311.542
-46.55812824444444,-67.43281926666667,34.3514,16.60222,306,2019,34.3514,-9997159.639
-46.55812824444444,-67.43281926388889,34.3514,16.60250,306,2019,34.3514,-9997007.685
-46.55812824444444,-67.43281926111113,34.3515,16.60278,306,2019,34.3515,-9996855.673
-46.55812824444444,-67.43281925833334,34.3516,16.60305,306,2019,34.3516,-9996703.661
-46.55812824444444,-67.43281925555556,34.3516,16.60333,306,2019,34.3516,-9996551.801
-46.55812824444444,-67.43281925277778,34.3517,16.60361,306,2019,34.3517,-9996400.022
-46.55812824444444,-67.43281925000001,34.3518,16.60389,306,2019,34.3518,-9996248.884
-46.55812824444444,-67.43281925000001,34.3519,16.60416,306,2019,34.3519,-9996097.293
-46.55812824444444,-67.43281925000001,34.3521,16.60444,306,2019,34.3521,-9995946.013
-46.55812824444444,-67.43281925000001,34.3523,16.60472,306,2019,34.3523,-9995794.963
-46.55812824444444,-67.43281925000001,34.3527,16.60500,306,2019,34.3527,-9995643.663
-46.55812824444444,-67.43281925000001,34.353,16.60528,306,2019,34.3530,-9995491.552
-46.55812824444444,-67.43281925000001,34.3534,16.60555,306,2019,34.3534,-9995338.259
-46.55812824444444,-67.43281925000001,34.3539,16.60583,306,2019,34.3539,-9995184.501
-46.558128247222214,-67.43281925000001,34.3545,16.60611,306,2019,34.3545,-9995030.784
-46.558128247222214,-67.43281925000001,34.3549,16.60639,306,2019,34.3549,-9994877.290
-46.558128247222214,-67.43281925277778,34.3555,16.60666,306,2019,34.3555,-9994724.053
-46.55812824444444,-67.43281925555556,34.356,16.60694,306,2019,34.3560,-9994571.006
-46.55812824444444,-67.43281925555556,34.3566,16.60722,306,2019,34.3566,-9994418.159
-46.55812824444444,-67.43281925555556,34.357,16.60750,306,2019,34.3570,-9994265.383
-46.55812824444444,-67.43281925555556,34.3575,16.60778,306,2019,34.3575,-9994112.763
-46.55812824444444,-67.43281925555556,34.358,16.60805,306,2019,34.3580,-9993960.245
-46.55812824444444,-67.43281925555556,34.3583,16.60833,306,2019,34.3583,-9993807.781
-46.558128241666665,-67.43281925833334,34.3587,16.60861,306,2019,34.3587,-9993655.447
-46.55812824444444,-67.43281925833334,34.359,16.60889,306,2019,34.3590,-9993503.163
-46.55812824444444,-67.43281926111113,34.3592,16.60916,306,2019,34.3592,-9993351.000
-46.55812824444444,-67.43281926388889,34.3593,16.60944,306,2019,34.3593,-9993198.935
-46.55812824444444,-67.43281926388889,34.3593,16.60972,306,2019,34.3593,-9993046.979
-46.55812824444444,-67.43281926666667,34.3594,16.61000,306,2019,34.3594,-9992895.204
-46.55812824444444,-67.43281926666667,34.3594,16.61028,306,2019,34.3594,-9992743.389
-46.558128247222214,-67.43281926944445,34.3595,16.61055,306,2019,34.3595,-9992591.596
-46.558128247222214,-67.43281926944445,34.3597,16.61083,306,2019,34.3597,-9992439.925
-46.55812824444444,-67.43281927222225,34.3598,16.61111,306,2019,34.3598,-9992288.249
-46.55812824444444,-67.432819275,34.3599,16.61139,306,2019,34.3599,-9992136.555
-46.558128241666665,-67.432819275,34.36,16.61166,306,2019,34.3600,-9991984.844
-46.558128241666665,-67.432819275,34.3602,16.61194,306,2019,34.3602,-9991833.266
-46.558128238888884,-67.432819275,34.3603,16.61222,306,2019,34.3603,-9991681.834
-46.5581282361111,-67.432819275,34.3603,16.61250,306,2019,34.3603,-9991531.015
-46.5581282361111,-67.432819275,34.3604,16.61278,306,2019,34.3604,-9991380.053
-46.5581282361111,-67.432819275,34.3605,16.61305,306,2019,34.3605,-9991229.261
-46.55812823333332,-67.4328192777778,34.3606,16.61333,306,2019,34.3606,-9991078.015
-46.55812823055555,-67.43281928055556,34.3607,16.61361,306,2019,34.3607,-9990926.581
-46.55812823055555,-67.43281928333334,34.3608,16.61389,306,2019,34.3608,-9990775.314
-46.55812822777777,-67.43281928333334,34.361,16.61416,306,2019,34.3610,-9990624.579
-46.55812822499999,-67.43281928333334,34.361,16.61444,306,2019,34.3610,-9990473.142
-46.55812822499999,-67.43281928333334,34.3613,16.61472,306,2019,34.3613,-9990321.594
-46.558128222222216,-67.43281928333334,34.3613,16.61500,306,2019,34.3613,-9990169.686
-46.558128222222216,-67.43281928333334,34.3613,16.61528,306,2019,34.3613,-9990017.961
-46.558128222222216,-67.43281928333334,34.3613,16.61555,306,2019,34.3613,-9989865.954
-46.558128219444434,-67.43281928333334,34.3614,16.61583,306,2019,34.3614,-9989713.815
-46.558128219444434,-67.43281928611111,34.3616,16.61611,306,2019,34.3616,-9989561.690
-46.558128219444434,-67.4328192888889,34.3617,16.61639,306,2019,34.3617,-9989409.691
-46.558128219444434,-67.4328192888889,34.3617,16.61666,306,2019,34.3617,-9989257.906
-46.558128219444434,-67.43281929166668,34.3616,16.61694,306,2019,34.3616,-9989106.130
-46.55812821666666,-67.43281929166668,34.3617,16.61722,306,2019,34.3617,-9988954.611
-46.55812821666666,-67.43281929444443,34.3617,16.61750,306,2019,34.3617,-9988803.175
-46.55812821666666,-67.43281929722221,34.3618,16.61778,306,2019,34.3618,-9988651.944
-46.55812821388888,-67.4328193,34.3619,16.61805,306,2019,34.3619,-9988500.780
-46.55812821388888,-67.4328193,34.362,16.61833,306,2019,34.3620,-9988349.670
-46.55812821388888,-67.43281930277779,34.3621,16.61861,306,2019,34.3621,-9988198.545
-46.55812821388888,-67.43281930555558,34.3623,16.61889,306,2019,34.3623,-9988047.576
-46.55812821388888,-67.43281930555558,34.3625,16.61916,306,2019,34.3625,-9987896.682
-46.55812821666666,-67.43281930555558,34.3628,16.61944,306,2019,34.3628,-9987745.866
-46.55812821666666,-67.43281931111113,34.3632,16.61972,306,2019,34.3632,-9987595.165
-46.55812821666666,-67.43281931388891,34.3634,16.62000,306,2019,34.3634,-9987444.554
-46.55812821666666,-67.43281931666668,34.3636,16.62028,306,2019,34.3636,-9987293.915
-46.55812821666666,-67.43281931944445,34.3638,16.62055,306,2019,34.3638,-9987143.277
-46.55812821666666,-67.43281931944445,34.364,16.62083,306,2019,34.3640,-9986992.748
-46.55812821666666,-67.43281932222223,34.3643,16.62111,306,2019,34.3643,-9986842.888
-46.558128219444434,-67.43281932500001,34.3644,16.62139,306,2019,34.3644,-9986692.759
-46.558128219444434,-67.43281932500001,34.3645,16.62166,306,2019,34.3645,-9986542.842
-46.558128219444434,-67.43281932777778,34.3646,16.62194,306,2019,34.3646,-9986392.447
-46.558128219444434,-67.43281932777778,34.3647,16.62222,306,2019,34.3647,-9986241.761
-46.558128222222216,-67.43281933055556,34.3648,16.62250,306,2019,34.3648,-9986091.254
-46.558128222222216,-67.43281933055556,34.365,16.62278,306,2019,34.3650,-9985941.514
-46.558128222222216,-67.43281933333334,34.3652,16.62305,306,2019,34.3652,-9985791.640
-46.558128222222216,-67.43281933333334,34.3652,16.62333,306,2019,34.3652,-9985640.664
-46.558128222222216,-67.43281933333334,34.3652,16.62361,306,2019,34.3652,-9985489.170
-46.558128219444434,-67.43281933611111,34.3651,16.62389,306,2019,34.3651,-9985337.589
-46.558128219444434,-67.43281933611111,34.3651,16.62416,306,2019,34.3651,-9985186.054
-46.558128219444434,-67.43281933888889,34.3651,16.62444,306,2019,34.3651,-9985034.777
-46.55812821666666,-67.43281934166669,34.3651,16.62472,306,2019,34.3651,-9984883.669
-46.55812821666666,-67.43281934444447,34.3652,16.62500,306,2019,34.3652,-9984732.621
-46.55812821388888,-67.43281934444447,34.3651,16.62528,306,2019,34.3651,-9984581.727
-46.55812821388888,-67.43281934444447,34.3652,16.62555,306,2019,34.3652,-9984430.995
-46.558128211111104,-67.43281934166669,34.3654,16.62583,306,2019,34.3654,-9984280.421
-46.558128211111104,-67.43281934166669,34.3656,16.62611,306,2019,34.3656,-9984129.859
-46.55812820833332,-67.43281934166669,34.3657,16.62639,306,2019,34.3657,-9983979.343
-46.55812820833332,-67.43281933888889,34.3659,16.62666,306,2019,34.3659,-9983829.005
-46.55812820833332,-67.43281933888889,34.3661,16.62694,306,2019,34.3661,-9983678.810
-46.558128205555555,-67.43281934166669,34.3663,16.62722,306,2019,34.3663,-9983528.873
-46.558128205555555,-67.43281934166669,34.3666,16.62750,306,2019,34.3666,-9983378.872
-46.558128205555555,-67.43281934166669,34.3667,16.62778,306,2019,34.3667,-9983228.908
-46.558128205555555,-67.43281934166669,34.3667,16.62805,306,2019,34.3667,-9983079.068
-46.558128205555555,-67.43281934444447,34.3668,16.62833,306,2019,34.3668,-9982929.251
-46.558128205555555,-67.43281934444447,34.3668,16.62861,306,2019,34.3668,-9982779.527
-46.55812820277777,-67.43281934166669,34.3668,16.62889,306,2019,34.3668,-9982629.857
-46.55812820277777,-67.43281934444447,34.3668,16.62916,306,2019,34.3668,-9982480.223
-46.55812820277777,-67.43281934444447,34.3668,16.62944,306,2019,34.3668,-9982330.781
-46.55812820277777,-67.43281934444447,34.3668,16.62972,306,2019,34.3668,-9982182.212
-46.55812820277777,-67.43281934444447,34.3668,16.63000,306,2019,34.3668,-9982034.032
-46.5581282,-67.43281934444447,34.3669,16.63028,306,2019,34.3669,-9981884.832
-46.5581282,-67.43281934722224,34.3669,16.63055,306,2019,34.3669,-9981735.521
-46.5581282,-67.43281934722224,34.367,16.63083,306,2019,34.3670,-9981585.802
-46.5581282,-67.43281934722224,34.367,16.63111,306,2019,34.3670,-9981436.384
-46.55812820277777,-67.43281934722224,34.367,16.63139,306,2019,34.3670,-9981286.639
-46.55812820277777,-67.43281934722224,34.3669,16.63166,306,2019,34.3669,-9981137.193
-46.55812820277777,-67.43281934444447,34.3668,16.63194,306,2019,34.3668,-9980987.397
-46.558128205555555,-67.43281934444447,34.3668,16.63222,306,2019,34.3668,-9980837.433
-46.558128205555555,-67.43281934444447,34.3668,16.63250,306,2019,34.3668,-9980687.300
-46.558128205555555,-67.43281934444447,34.3668,16.63278,306,2019,34.3668,-9980537.140
-46.558128205555555,-67.43281934444447,34.3668,16.63305,306,2019,34.3668,-9980387.201
-46.558128205555555,-67.43281934444447,34.3668,16.63333,306,2019,34.3668,-9980237.370
-46.558128205555555,-67.43281934166669,34.3668,16.63361,306,2019,34.3668,-9980087.640
-46.558128205555555,-67.43281934166669,34.3666,16.63389,306,2019,34.3666,-9979938.054
-46.558128205555555,-67.43281934444447,34.3664,16.63416,306,2019,34.3664,-9979788.577
-46.55812820833332,-67.43281934166669,34.3661,16.63444,306,2019,34.3661,-9979639.189
-46.55812820833332,-67.43281934166669,34.3658,16.63472,306,2019,34.3658,-9979489.862
-46.55812820833332,-67.43281934166669,34.3654,16.63500,306,2019,34.3654,-9979340.693
-46.55812820833332,-67.43281934166669,34.3651,16.63528,306,2019,34.3651,-9979191.626
-46.55812820833332,-67.43281934166669,34.3647,16.63555,306,2019,34.3647,-9979042.707
-46.558128211111104,-67.43281934166669,34.3644,16.63583,306,2019,34.3644,-9978893.957
-46.558128211111104,-67.43281934444447,34.3641,16.63611,306,2019,34.3641,-9978745.136
-46.558128211111104,-67.43281934444447,34.3637,16.63639,306,2019,34.3637,-9978596.283
-46.558128211111104,-67.43281934444447,34.3633,16.63666,306,2019,34.3633,-9978447.537
-46.558128211111104,-67.43281934722224,34.363,16.63694,306,2019,34.3630,-9978298.888
-46.558128211111104,-67.43281934444447,34.3626,16.63722,306,2019,34.3626,-9978150.342
-46.55812821388888,-67.43281934444447,34.3624,16.63750,306,2019,34.3624,-9978001.861
-46.55812821388888,-67.43281934444447,34.3622,16.63777,306,2019,34.3622,-9977853.380
-46.55812821388888,-67.43281934444447,34.3621,16.63805,306,2019,34.3621,-9977704.912
-46.55812821388888,-67.43281934444447,34.362,16.63833,306,2019,34.3620,-9977557.062
-46.55812821388888,-67.43281934444447,34.362,16.63861,306,2019,34.3620,-9977409.133
-46.55812821388888,-67.43281934722224,34.362,16.63889,306,2019,34.3620,-9977261.345
-46.55812821388888,-67.43281934722224,34.362,16.63916,306,2019,34.3620,-9977113.034
-46.55812821388888,-67.43281934722224,34.362,16.63944,306,2019,34.3620,-9976964.562
-46.55812821388888,-67.43281934722224,34.3621,16.63972,306,2019,34.3621,-9976816.209
-46.55812821388888,-67.43281934444447,34.3621,16.64000,306,2019,34.3621,-9976668.604
-46.55812821666666,-67.43281934444447,34.3621,16.64028,306,2019,34.3621,-9976520.979
-46.55812821388888,-67.43281934722224,34.3622,16.64055,306,2019,34.3622,-9976372.205
-46.55812821388888,-67.43281934722224,34.3625,16.64083,306,2019,34.3625,-9976222.825
-46.55812821388888,-67.43281935,34.3627,16.64111,306,2019,34.3627,-9976073.268
-46.55812821666666,-67.43281934722224,34.3629,16.64139,306,2019,34.3629,-9975923.732
-46.55812821666666,-67.43281934722224,34.3631,16.64166,306,2019,34.3631,-9975774.402
-46.55812821666666,-67.43281934722224,34.3632,16.64194,306,2019,34.3632,-9975625.316
-46.55812821666666,-67.43281935,34.3633,16.64222,306,2019,34.3633,-9975476.283
-46.55812821666666,-67.43281935,34.3633,16.64250,306,2019,34.3633,-9975327.345
-46.55812821666666,-67.43281935,34.3635,16.64278,306,2019,34.3635,-9975178.545
-46.558128219444434,-67.43281934722224,34.3634,16.64305,306,2019,34.3634,-9975029.822
-46.558128219444434,-67.43281934722224,34.3634,16.64333,306,2019,34.3634,-9974881.225
-46.558128219444434,-67.43281934444447,34.3633,16.64361,306,2019,34.3633,-9974732.794
-46.558128219444434,-67.43281934444447,34.3633,16.64389,306,2019,34.3633,-9974584.532
-46.558128219444434,-67.43281934444447,34.3633,16.64416,306,2019,34.3633,-9974436.392
-46.55812821666666,-67.43281934722224,34.3635,16.64444,306,2019,34.3635,-9974288.149
-46.55812821666666,-67.43281934722224,34.3635,16.64472,306,2019,34.3635,-9974139.819
-46.55812821666666,-67.43281934722224,34.3637,16.64500,306,2019,34.3637,-9973991.565
-46.55812821388888,-67.43281934722224,34.3638,16.64527,306,2019,34.3638,-9973843.431
-46.55812821388888,-67.43281935,34.3638,16.64555,306,2019,34.3638,-9973695.288
-46.558128211111104,-67.43281935,34.364,16.64583,306,2019,34.3640,-9973547.189
-46.558128211111104,-67.43281935,34.3642,16.64611,306,2019,34.3642,-9973399.186
-46.55812820833332,-67.43281935,34.3642,16.64639,306,2019,34.3642,-9973251.195
-46.55812820833332,-67.43281935,34.3642,16.64666,306,2019,34.3642,-9973103.300
-46.55812820833332,-67.43281934722224,34.3641,16.64694,306,2019,34.3641,-9972956.181
-46.558128205555555,-67.43281934722224,34.364,16.64722,306,2019,34.3640,-9972809.816
-46.558128205555555,-67.43281934444447,34.3639,16.64750,306,2019,34.3639,-9972662.959
-46.558128205555555,-67.43281934444447,34.3638,16.64778,306,2019,34.3638,-9972514.822
-46.55812820277777,-67.43281934166669,34.3636,16.64805,306,2019,34.3636,-9972366.679
-46.55812820277777,-67.43281934166669,34.3635,16.64833,306,2019,34.3635,-9972218.129
-46.5581282,-67.43281934166669,34.3634,16.64861,306,2019,34.3634,-9972069.842
-46.5581282,-67.43281933888889,34.3635,16.64889,306,2019,34.3635,-9971921.159
-46.5581282,-67.43281933888889,34.3635,16.64916,306,2019,34.3635,-9971772.268
-46.55812819722222,-67.43281933888889,34.3635,16.64944,306,2019,34.3635,-9971623.407
-46.55812819722222,-67.43281933888889,34.3636,16.64972,306,2019,34.3636,-9971474.593
-46.55812819722222,-67.43281934166669,34.3635,16.65000,306,2019,34.3635,-9971325.935
